0.329633 0.0
0.37157 0.0
0.405749 0.0
0.439885 0.0
0.475805 0.0
0.511815 0.0
0.545808 0.0
0.581722 0.0
0.615941 0.0
0.649731 0.0
0.683749 0.0
0.719579 0.0
0.753701 0.0
0.787917 0.0
0.821824 0.0
0.855712 0.0
0.889824 0.0
0.925676 0.0
0.959665 0.0
0.997708 0.0
1.031834 0.0
1.065938 0.0
1.101828 0.0
1.135998 0.0
1.174069 0.0
1.208093 0.0
1.242087 0.0
1.278172 0.0
1.316254 0.0
1.350228 0.0
1.390123 0.0
1.426595 0.0
1.46073 0.0
1.494625 0.0
1.532691 0.0
1.566408 0.0
1.600549 0.0
1.640617 0.0
1.674502 0.0
1.708532 0.0
1.74678 0.0
1.788196 0.0
1.82837 0.0
1.866737 0.0
1.904234 0.0
1.943723 0.0
1.977487 0.0
2.017986 0.0
2.052105 0.0
2.087898 0.0
2.123833 0.0
2.157599 0.0
2.191629 0.0
2.225701 0.0
2.259566 0.0
2.293712 0.0
2.327595 0.0
2.361224 0.0
2.395307 0.0
2.429188 0.0
2.46315 0.0
2.499124 0.0
2.533091 0.0
2.566952 0.0
2.603392 0.0
2.637159 0.0
2.671107 0.0
2.705053 0.0
2.739624 0.0
2.781991 0.0
2.816081 0.0
2.850032 0.0
2.885977 0.0
2.920061 0.0
2.954214 0.0
2.98813 0.0
3.022034 0.0
3.056082 0.0
3.090194 0.0
3.124209 0.0
3.160285 0.0
3.194326 0.0
3.228399 0.0
3.264442 0.0
3.302643 0.0
3.342608 0.0
3.378603 0.0
3.416181 0.0
3.454435 0.0
3.5002 0.0
3.540146 0.0
3.578035 0.0
3.6156 0.0
3.653398 0.0
3.689619 0.0
3.723616 0.0
3.766189 0.0
3.801447 0.0
3.83954 0.0
3.875307 0.0
3.913251 0.0
3.948591 0.0
3.988114 0.0
4.026101 0.0
4.067922 0.0
4.112203 0.0
4.14857 0.0
4.192168 0.0
4.233046 0.0
4.277063 0.0
4.317138 0.0
4.359413 0.0
4.398374 0.0
4.434397 0.0
4.480266 0.0
4.519265 0.0
4.560476 0.0
4.598628 0.0
4.642815 0.0
4.684912 0.0
4.729061 0.0
4.76958 0.0
4.807688 0.0
4.843823 0.0
4.87776 0.0
4.915665 0.0
4.952811 0.0
4.992786 0.0
5.038724 0.0
5.072717 0.0
5.106713 0.0
5.142741 0.0
5.180741 0.0
5.215363 0.0
5.253153 0.0
5.291585 0.0
5.327794 0.0
5.361796 0.0
5.398035 0.0
5.436028 0.0
5.474179 0.0
5.510239 0.0
5.544801 0.0
5.581515 0.0
5.617344 0.0
5.651663 0.0
5.6877 0.0
5.722041 0.0
5.758078 0.0
5.795798 0.0
5.83377 0.0
5.873977 0.0
5.916098 0.0
5.954234 0.0
5.994482 0.0
6.030532 0.0
6.064469 0.0
6.098717 0.0
6.134844 0.0
6.181133 0.0
6.215363 0.0
6.258359 0.0
6.292898 0.0
6.331969 0.0
6.369989 0.0
6.407027 0.0
6.445265 0.0
6.483606 0.0
6.520174 0.0
6.553617 0.0
6.593939 0.0
6.632852 0.0
6.667461 0.0
6.703986 0.0
6.740221 0.0
6.780183 0.0
6.82047 0.0
6.859141 0.0
6.896407 0.0
6.932705 0.0
6.966669 0.0
7.000696 0.0
7.036683 0.0
7.070805 0.0
7.107579 0.0
7.152936 0.0
7.192714 0.0
7.233884 0.0
7.274445 0.0
7.309064 0.0
7.348584 0.0
7.382583 0.0
7.416682 0.0
7.452844 0.0
7.486491 0.0
7.520607 0.0
7.554766 0.0
7.598727 0.0
7.632607 0.0
7.666528 0.0
7.700627 0.0
7.734674 0.0
7.768947 0.0
7.808901 0.0
7.848213 0.0
7.881417 0.0
7.923215 0.0
7.967229 0.0
8.011225 0.0
8.055277 0.0
8.099446 0.0
8.143226 0.0
8.143238 0.0
8.191279 0.0
8.214225 0.0
8.255207 0.0
8.299204 0.0
8.343199 0.0
8.387231 0.0
8.433995 0.0
8.475258 0.0
8.475271 0.0
8.523244 0.0
8.547582 0.0
8.592021 0.0
8.635252 0.0
8.679351 0.0
8.723283 0.0
8.767279 0.0
8.811279 0.0
8.811292 0.0
8.855248 0.0
8.870898 0.0
8.911245 0.0
8.955252 0.0
8.999247 0.0
9.043277 0.0
9.087275 0.0
9.087291 0.0
9.131373 0.0
9.152149 0.0
9.195261 0.0
9.239267 0.0
9.283267 0.0
9.33133 0.0
9.331348 0.0
9.375291 0.0
9.394044 0.0
9.435328 0.0
9.479237 0.0
9.523232 0.0
9.567268 0.0
9.567281 0.0
9.611253 0.0
9.636864 0.0
9.683334 0.0
9.727355 0.0
9.771284 0.0
9.815287 0.0
9.815302 0.0
9.859299 0.0
9.882244 0.0
9.923259 0.0
9.967242 0.0
10.01127 0.0
10.055312 0.0
10.055329 0.0
10.099251 0.0
10.120938 0.0
10.163258 0.0
10.207265 0.0
10.251255 0.0
10.295276 0.0
10.295287 0.0
10.339344 0.0
10.365228 0.0
10.407253 0.0
10.45127 0.0
10.495281 0.0
10.539297 0.0
10.539313 0.0
10.583301 0.0
10.608711 0.0
10.655219 0.0
10.699289 0.0
10.743309 0.0
10.787326 0.0
10.787345 0.0
10.831355 0.0
10.86011 0.0
10.907312 0.0
10.951296 0.0
10.995229 0.0
11.039261 0.0
11.083245 0.0
11.127231 0.0
11.175321 0.0
11.175335 0.0
11.219311 0.0
11.231507 0.0
11.275276 0.0
11.319282 0.0
11.363376 0.0
11.407361 0.0
11.451359 0.0
11.451375 0.0
11.495304 0.0
11.518202 0.0
11.559246 0.0
11.607348 0.0
11.651284 0.0
11.696732 0.0
11.696749 0.0
11.739245 0.0
11.762628 0.0
11.80328 0.0
11.847276 0.0
11.89126 0.0
11.935251 0.0
11.979355 0.0
11.979366 0.0
12.023278 0.0
12.045551 0.0
12.087266 0.0
12.131298 0.0
12.175243 0.0
12.219285 0.0
12.263305 0.0
12.307357 0.0
12.307371 0.0
12.3513 0.0
12.37477 0.0
12.415307 0.0
12.45932 0.0
12.503312 0.0
12.547304 0.0
12.59137 0.0
12.635317 0.0
12.635327 0.0
12.679506 0.0
12.699544 0.0
12.743325 0.0
12.787255 0.0
12.831252 0.0
12.875387 0.0
12.919308 0.0
12.919322 0.0
12.963243 0.0
12.982794 0.0
13.023386 0.0
13.067277 0.0
13.111321 0.0
13.155308 0.0
13.199296 0.0
13.199311 0.0
13.24327 0.0
13.261549 0.0
13.307259 0.0
13.351247 0.0
13.39522 0.0
13.439275 0.0
13.439285 0.0
13.483259 0.0
13.5107 0.0
13.551406 0.0
13.599228 0.0
13.64327 0.0
13.687289 0.0
13.6873 0.0
13.731242 0.0
13.754267 0.0
13.795264 0.0
13.839295 0.0
13.883239 0.0
13.927242 0.0
13.971281 0.0
14.015351 0.0
14.015365 0.0
14.059407 0.0
14.078634 0.0
14.119275 0.0
14.163248 0.0
14.20725 0.0
14.251254 0.0
14.295278 0.0
14.295289 0.0
14.339267 0.0
14.360832 0.0
14.403305 0.0
14.44728 0.0
14.491247 0.0
14.535302 0.0
14.535317 0.0
14.579251 0.0
14.603251 0.0
14.643298 0.0
14.687502 0.0
14.731356 0.0
14.775355 0.0
14.819307 0.0
14.819341 0.0
14.863268 0.0
14.88173 0.0
14.92733 0.0
14.971309 0.0
15.015274 0.0
15.05936 0.0
15.059375 0.0
15.103436 0.0
15.131355 0.0
15.175343 0.0
15.219264 0.0
15.263438 0.0
15.307293 0.0
15.351329 0.0
15.35134 0.0
15.399262 0.0
15.41245 0.0
15.455264 0.0
