0.329784 0.0
0.365577 0.0
0.401528 0.0
0.436483 0.0
0.470618 0.0
0.506629 0.0
0.540572 0.0
0.587067 0.0
0.620857 0.0
0.656695 0.0
0.692715 0.0
0.724844 0.0
0.760843 0.0
0.802844 0.0
0.837033 0.0
0.871138 0.0
0.906969 0.0
0.943056 0.0
0.977076 0.0
1.012982 0.0
1.047214 0.0
1.081017 0.0
1.1152 0.0
1.150899 0.0
1.185067 0.0
1.219224 0.0
1.253107 0.0
1.287029 0.0
1.32105 0.0
1.356985 0.0
1.390931 0.0
1.428927 0.0
1.463041 0.0
1.497259 0.0
1.533121 0.0
1.567319 0.0
1.60536 0.0
1.639392 0.0
1.67341 0.0
1.709503 0.0
1.747583 0.0
1.78193 0.0
1.821423 0.0
1.855624 0.0
1.892083 0.0
1.925831 0.0
1.963962 0.0
1.997716 0.0
2.031849 0.0
2.071927 0.0
2.105774 0.0
2.139891 0.0
2.178035 0.0
2.219594 0.0
2.259622 0.0
2.297745 0.0
2.335397 0.0
2.375065 0.0
2.408811 0.0
2.449359 0.0
2.483642 0.0
2.519197 0.0
2.554999 0.0
2.588978 0.0
2.623003 0.0
2.657051 0.0
2.690886 0.0
2.724907 0.0
2.758947 0.0
2.792567 0.0
2.826591 0.0
2.860465 0.0
2.894482 0.0
2.930466 0.0
2.964458 0.0
2.998332 0.0
3.034713 0.0
3.068452 0.0
3.102377 0.0
3.13634 0.0
3.170928 0.0
3.213351 0.0
3.249975 0.0
3.281365 0.0
3.317325 0.0
3.35135 0.0
3.385568 0.0
3.419658 0.0
3.453305 0.0
3.487351 0.0
3.521415 0.0
3.555521 0.0
3.593295 0.0
3.625576 0.0
3.659629 0.0
3.695692 0.0
3.733907 0.0
3.774499 0.0
3.809936 0.0
3.847448 0.0
3.885647 0.0
3.931579 0.0
3.971349 0.0
4.009267 0.0
4.04658 0.0
4.084756 0.0
4.12086 0.0
4.154905 0.0
4.197443 0.0
4.232743 0.0
4.270768 0.0
4.306526 0.0
4.344582 0.0
4.380065 0.0
4.419425 0.0
4.457365 0.0
4.49919 0.0
4.54346 0.0
4.579887 0.0
4.623405 0.0
4.664338 0.0
4.708312 0.0
4.748409 0.0
4.790585 0.0
4.829662 0.0
4.865689 0.0
4.911529 0.0
4.94744 0.0
4.991742 0.0
5.029929 0.0
5.073979 0.0
5.116133 0.0
5.16038 0.0
5.201038 0.0
5.238929 0.0
5.274996 0.0
5.308981 0.0
5.350745 0.0
5.383357 0.0
5.424018 0.0
5.470063 0.0
5.504353 0.0
5.538183 0.0
5.574051 0.0
5.612038 0.0
5.646668 0.0
5.684437 0.0
5.722864 0.0
5.759166 0.0
5.793033 0.0
5.829305 0.0
5.867352 0.0
5.905508 0.0
5.941545 0.0
5.976152 0.0
6.012952 0.0
6.049044 0.0
6.082852 0.0
6.119016 0.0
6.153073 0.0
6.189165 0.0
6.227089 0.0
6.26504 0.0
6.305313 0.0
6.347475 0.0
6.385409 0.0
6.4259 0.0
6.461799 0.0
6.495783 0.0
6.530123 0.0
6.566119 0.0
6.612457 0.0
6.646753 0.0
6.689674 0.0
6.724255 0.0
6.763267 0.0
6.801263 0.0
6.838383 0.0
6.876571 0.0
6.914763 0.0
6.951309 0.0
6.98487 0.0
7.025713 0.0
7.064135 0.0
7.098692 0.0
7.135263 0.0
7.17142 0.0
7.211448 0.0
7.251721 0.0
7.290382 0.0
7.327653 0.0
7.363905 0.0
7.397861 0.0
7.431881 0.0
7.467915 0.0
7.501996 0.0
7.538937 0.0
7.58349 0.0
7.624124 0.0
7.665154 0.0
7.705717 0.0
7.739693 0.0
7.780013 0.0
7.81391 0.0
7.847909 0.0
7.884079 0.0
7.930542 0.0
7.974513 0.0
8.01851 0.0
8.062489 0.0
8.106528 0.0
8.106544 0.0
8.150621 0.0
8.16614 0.0
8.206553 0.0
8.250749 0.0
8.294625 0.0
8.338527 0.0
8.382538 0.0
8.42654 0.0
8.426556 0.0
8.470587 0.0
8.495537 0.0
8.538597 0.0
8.582571 0.0
8.62668 0.0
8.670605 0.0
8.718548 0.0
8.718569 0.0
8.762567 0.0
8.794535 0.0
8.834643 0.0
8.878589 0.0
8.922611 0.0
8.966839 0.0
9.010672 0.0
9.054644 0.0
9.098678 0.0
9.098697 0.0
9.142668 0.0
9.163615 0.0
9.20653 0.0
9.250486 0.0
9.294494 0.0
9.338521 0.0
9.338536 0.0
9.382518 0.0
9.404289 0.0
9.446661 0.0
9.490576 0.0
9.534625 0.0
9.578531 0.0
9.622599 0.0
9.622622 0.0
9.666535 0.0
9.68531 0.0
9.726543 0.0
9.770537 0.0
9.814597 0.0
9.858594 0.0
9.902572 0.0
9.902591 0.0
9.946579 0.0
9.963922 0.0
10.010551 0.0
10.054532 0.0
10.098553 0.0
10.142685 0.0
10.142708 0.0
10.18665 0.0
10.206993 0.0
10.250546 0.0
10.298531 0.0
10.342577 0.0
10.386885 0.0
10.386905 0.0
10.430571 0.0
10.450088 0.0
10.494529 0.0
10.53851 0.0
10.582575 0.0
10.626493 0.0
10.62651 0.0
10.670463 0.0
10.692237 0.0
10.734544 0.0
10.778587 0.0
10.822627 0.0
10.866634 0.0
10.866654 0.0
10.910613 0.0
10.935176 0.0
10.978602 0.0
11.022561 0.0
11.066562 0.0
11.110586 0.0
11.1106 0.0
11.154539 0.0
11.180728 0.0
11.226568 0.0
11.270598 0.0
11.314612 0.0
11.358589 0.0
11.402545 0.0
11.446578 0.0
11.446595 0.0
11.490569 0.0
11.526118 0.0
11.56659 0.0
11.610622 0.0
11.65464 0.0
11.698616 0.0
11.742613 0.0
11.742632 0.0
11.786582 0.0
11.810168 0.0
11.85059 0.0
11.898588 0.0
11.942624 0.0
11.986537 0.0
12.030589 0.0
